#OTU ID	1003	1004	1027	1049	1053	1058	1077	1084	1087	1102	1105	111	1115	1131	1138	1171	1176	1185	1204	121	1214	1217	1229	1234	124	1262	1264	1271	1275	1295	1320	136	1368	1388	1406	1425	1487	1496	1498	1509	1517	1567	163	176	206	218	219	22	248	277	284	351	358	37	384	399	411	413	444	449	450	463	472	481	490	507	52	522	551	575	664	676	683	709	752	754	82	825	832	835	85	850	853	869	897	918	923	924	951	958	96	963	981	985	986
OTU1256	1	1	1	1	0	4	0	1	2	1	3	4	2	2	1	4	0	0	5	1	5	5	0	0	5	5	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	2	3	1	1	0	0	7	13	5	2	0	0	2	2	3	5	0	0	1	0	0	2	1	0	0	0	0	0	7	0	0	2	2	3	4	2	1	2	3	5	1	1	0	3	1	0	0	0	3	0
OTU1257	0	0	0	13	12	0	0	0	0	0	2	0	4	1	0	0	0	1	0	0	0	0	3	3	2	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	1	3	3	0	46	0	2	1	4	1	0	7	0	13	0	12	1	10	0	8	14	1	7	3	8	0	8	3	0	0	0	0	0	16	0	0	14	0	1	0	2	6	4	4	0	0	4	0	0	0	4	0	0	5	0
OTU1258	5	0	0	2	3	0	0	0	0	1	41	0	0	4	4	0	0	5	0	0	4	0	1	43	1	1	1	1	4	0	0	0	5	5	1	1	6	2	5	7	5	12	1	1	0	2	0	18	5	2	1	1	1	1	1	7	1	16	65	50	9	0	0	0	0	3	0	4	0	0	2	0	0	12	3	0	5	0	0	2	7	3	2	0	0	1	1	0	0	0	0	2	0	2	0
OTU1259	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	2	6	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU126	1	0	0	7	3	3	5	2	16	6	18	1	6	79	56	106	43	6	10	15	403	190	5	9	11	200	111	251	5	7	0	1	40	166	44	74	4	1	0	3	2	2	18	2	5	0	0	11	20	23	4	42	9	178	639	62	122	3	51	3	21	8	1	6	5	26	20	5	18	140	97	0	1	199	4	0	39	29	3	4	9	5	12	22	1	6	5	0	12	2	13	5	0	0	0
OTU1260	1	2	0	2	2	0	1	2	5	1	1	2	0	10	6	1	2	2	3	0	8	15	2	4	0	0	4	6	0	2	0	0	0	0	1	2	2	1	1	4	1	1	0	0	4	2	1	0	4	2	2	3	3	3	0	2	0	0	3	7	10	2	3	2	2	0	1	1	0	0	0	0	0	7	6	30	1	2	3	4	0	8	5	9	21	1	3	4	0	6	0	6	7	7	7
OTU1261	1	2	5	4	3	9	4	8	15	0	0	0	0	13	3	11	8	3	4	0	5	8	3	5	3	8	1	10	1	1	0	0	1	3	6	0	5	12	0	11	1	4	3	1	0	0	0	0	1	6	2	2	3	9	1	1	0	4	13	14	14	5	3	6	2	0	0	2	0	0	3	0	1	13	10	44	7	4	7	12	3	7	6	10	41	1	0	4	5	7	0	7	29	14	28
OTU1262	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	37	0	0	0	0	30	0	0	0	0	0	1	1	6	11	88	241	134	198	7	2	2	0	41	115	0	0	57	0	0	181	0	0	0	0	0	1	1	1	829	0	2	2	0	71	0	0	1	587	712	1	734	852	159	0	271	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0
OTU1263	1	0	2	1	0	3	1	3	0	3	0	0	2	26	18	28	25	5	10	0	31	13	0	5	0	2	4	2	2	3	0	2	7	4	2	2	12	3	3	17	2	5	0	0	36	0	0	3	11	0	1	2	6	7	0	2	7	2	6	1	5	6	2	1	3	4	24	1	3	16	13	0	16	10	6	16	5	17	3	8	2	20	37	52	17	1	1	1	3	1	1	1	8	4	5
OTU1264	15	1	0	0	4	4	0	0	3	0	3	0	1	2	4	0	0	0	1	0	0	0	7	36	0	3	11	3	0	0	0	0	5	0	1	0	3	2	4	1	1	17	0	3	0	1	0	0	1	6	0	1	9	0	1	7	0	6	24	7	3	0	0	0	4	0	0	0	0	0	0	0	0	2	7	0	6	1	8	4	0	3	9	2	0	2	0	0	1	0	0	0	0	4	0
OTU1265	4	0	0	4	1	2	2	3	3	1	2	6	0	3	1	1	1	0	0	2	6	2	0	0	1	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	2	1	0	5	2	5	9	4	0	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0	0	6	2	0	3	0	0	2	0	6	6	1	1	3	2	3	0	0	0	0	2	0	0
OTU1266	0	1	2	6	2	1	7	3	2	0	0	0	0	0	1	0	0	0	0	0	0	10	1	0	0	2	3	1	1	2	2	0	0	0	9	1	1	4	2	4	2	5	0	0	0	0	0	0	0	2	1	5	8	0	2	1	0	10	0	2	8	0	1	0	2	0	0	2	0	0	0	0	0	4	3	22	0	2	7	2	0	6	1	3	8	8	2	8	2	9	0	5	12	1	15
OTU1267	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU1268	0	0	0	1	1	3	0	2	5	3	0	3	3	16	10	23	6	1	14	3	33	6	1	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	2	1	1	2	2	1	0	2	3	1	9	4	0	12	2	10	11	12	0	0	2	0	3	0	0	2	2	0	0	0	0	0	0	0	0	14	2	0	4	0	0	0	1	2	1	3	7	0	6	1	3	0	0	0	0	11	3
OTU1269	4	1	5	8	3	15	0	2	7	13	3	1	1	6	5	7	4	0	3	2	10	8	1	2	10	3	1	0	0	0	0	0	1	1	0	0	4	0	1	3	1	0	7	2	0	6	5	1	3	0	0	5	0	5	3	18	0	12	2	3	1	0	0	0	0	0	0	1	0	0	1	0	0	6	4	0	12	1	5	15	5	6	1	5	9	4	2	0	0	0	0	0	0	6	0
OTU127	10	7	27	65	35	41	8	15	23	49	52	20	25	45	30	31	14	2	47	18	51	32	0	0	27	83	74	100	9	8	4	0	37	13	3	1	24	19	25	32	4	18	33	23	1	18	70	29	39	13	13	92	94	94	60	149	0	165	29	164	163	0	13	16	15	0	0	16	1	0	0	0	0	111	13	0	144	11	30	55	68	75	40	96	29	6	25	6	12	3	0	2	27	28	3
OTU1270	0	0	4	13	5	3	0	1	9	3	0	2	1	16	8	8	16	10	10	0	5	2	1	0	4	0	1	0	0	0	0	0	0	0	0	11	6	2	0	2	0	0	0	0	0	4	6	0	1	1	1	17	2	17	12	24	0	0	0	0	13	0	1	4	1	0	0	0	0	0	0	0	0	6	0	0	16	1	2	4	10	4	6	7	9	1	6	1	0	0	2	2	0	9	0
OTU1271	3	2	2	11	0	5	2	1	4	10	8	1	5	1	4	1	2	0	1	0	2	9	0	0	3	12	18	15	0	1	0	0	0	0	0	1	1	1	1	1	0	1	2	1	0	2	28	1	0	1	0	15	25	6	12	3	0	4	3	14	17	0	0	0	3	0	0	1	0	0	0	0	0	7	6	0	5	3	10	11	3	24	13	23	6	0	7	1	1	1	0	2	2	12	0
OTU1272	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0	0	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU1273	1	1	5	7	1	10	1	2	6	2	0	0	5	2	0	9	2	0	1	0	4	4	2	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	2	0	6	0	2	12	0	6	3	24	0	2	0	3	10	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	14	2	2	5	3	5	6	13	0	1	7	4	0	1	0	0	0	5	2
OTU1274	1	0	8	12	11	7	1	4	3	12	2	13	7	3	2	3	2	1	4	0	3	0	0	0	4	12	7	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	32	1	2	0	0	29	7	18	42	17	0	1	0	5	10	0	0	0	1	0	0	1	0	0	0	0	0	7	0	0	14	1	7	9	3	12	17	26	5	4	5	1	0	0	0	0	0	5	7
OTU1275	1	0	0	5	2	2	0	1	4	1	5	8	1	1	2	1	3	0	22	25	4	0	0	2	21	4	4	9	1	0	0	0	0	0	0	0	3	4	3	2	0	1	2	7	0	51	21	3	0	4	0	29	23	13	47	1	1	2	4	4	3	0	1	0	1	0	0	0	0	0	1	0	0	22	3	0	2	0	3	2	1	6	11	13	2	5	17	3	3	2	0	0	0	1	0
OTU1276	0	1	3	2	0	2	0	3	3	1	0	0	0	1	2	3	3	1	0	2	0	6	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	3	4	4	1	10	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	11	1	2	3	4	5	1	6	0	1	2	1	0	0	0	0	0	1	0
OTU1277	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	10	2	0	3	1	1	0	2	0	0	3	0	0	0	0	0	7	1	0	0	2	3	1	4	6	1	1	3	4	11	0	0	0	3	1	5	0	0	0	0	0	0	0	2	7	9	0	0	0	2	3	15	0	10	2	3	0	1	0	5	0	1	0	0	0	0	0	0	0	6	0	0	0	8	0	1	3	0	2	0
OTU1278	1	1	2	5	4	1	0	0	2	4	0	1	1	1	0	2	2	0	1	3	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	3	1	8	16	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	2	3	4	1	6	9	0	7	0	0	0	0	0	0	3	0
OTU1279	1	2	6	1	2	0	2	3	7	4	0	3	0	10	1	1	1	0	2	0	11	4	0	4	3	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	8	1	0	2	0	3	4	4	1	15	2	18	5	14	1	0	7	1	9	0	0	0	1	0	0	3	0	1	0	0	0	12	1	0	5	0	1	0	4	3	0	1	1	3	6	2	0	0	0	0	0	0	0
OTU128	4	2	6	20	10	3	5	3	5	5	6	18	2	30	5	8	5	3	27	9	19	16	0	0	19	10	5	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	35	1	10	11	2	2	5	0	4	6	4	9	2	0	3	8	30	37	0	3	6	1	1	1	3	2	0	0	0	0	9	40	0	2	2	2	5	0	13	2	6	15	1	10	1	2	4	1	2	0	8	0
OTU1280	0	3	4	9	0	2	1	2	6	2	0	1	5	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	3	5	1	7	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	1	4	3	1	13	3	0	4	0	0	0	0	0	0	1	0
OTU1281	2	0	4	3	2	0	0	2	6	3	0	2	2	12	1	5	4	0	0	3	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	2	0	0	1	0	2	1	10	0	1	3	7	3	0	0	0	2	0	0	2	0	0	0	0	0	3	0	0	2	0	1	1	4	2	4	19	3	1	3	0	0	0	0	0	0	9	0
OTU1282	1	0	1	0	1	0	0	2	0	0	0	3	0	4	0	0	2	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	7	0
OTU1283	7	2	1	0	0	0	2	0	0	1	1	0	1	10	2	0	2	38	1	1	0	0	6	28	1	11	17	0	9	7	7	0	20	12	11	2	21	30	66	50	43	30	2	9	0	2	0	10	9	0	11	4	16	0	1	10	0	139	4	151	27	1	0	1	1	0	0	0	0	0	0	0	0	4	40	0	6	3	17	9	6	6	0	1	5	6	0	0	3	6	5	0	0	7	0
OTU1284	5	5	10	5	1	4	19	2	5	2	0	2	1	16	6	3	3	18	4	0	6	1	28	17	3	14	2	4	11	8	20	5	28	8	13	7	30	15	15	24	24	57	21	7	12	28	1	48	31	5	6	3	14	16	2	54	6	52	26	14	49	12	4	1	3	7	80	3	11	2	2	0	0	7	3	0	95	5	28	10	30	13	19	11	39	29	11	5	1	9	9	3	0	25	10
OTU1285	0	0	0	0	0	0	0	0	1	7	5	1	0	5	1	3	3	1	4	1	1	0	0	0	0	0	0	2	2	0	3	0	1	0	1	0	2	0	8	3	3	11	0	0	0	0	3	0	2	0	0	2	3	3	3	1	0	0	2	0	6	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	1
OTU1286	5	7	1	3	0	5	0	0	0	0	0	2	2	2	7	6	1	2	5	2	0	0	6	2	0	1	3	0	11	7	1	0	3	1	0	1	5	0	0	1	7	5	1	0	1	0	2	0	3	3	2	7	0	1	6	11	1	2	124	61	4	2	1	3	1	4	0	7	0	0	3	0	0	7	0	0	3	1	2	6	2	1	2	4	167	0	3	1	2	0	0	0	0	1	0
OTU1287	0	0	0	1	6	4	1	0	2	2	0	5	0	2	0	1	2	0	0	2	2	12	0	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	2	0	3	0	7	1	12	0	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	3	6	0	2	4	0	5	2	0	0	0	0	0	7	1
OTU1288	0	2	4	3	2	1	0	2	2	1	0	12	0	0	6	0	1	1	2	0	0	6	0	3	0	9	13	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	8	13	0	1	2	0	8	9	10	4	9	3	2	1	16	9	0	1	1	3	0	3	1	0	0	0	0	0	7	1	0	11	1	2	9	5	6	4	3	3	1	2	0	0	0	0	0	1	10	6
OTU1289	0	0	2	0	0	0	3	4	4	3	0	2	1	3	0	2	2	0	0	0	0	0	0	0	1	4	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	6	0	0	19	3	15	4	8	0	1	0	3	7	0	2	1	1	0	0	1	0	0	0	0	0	6	0	0	10	0	5	4	2	10	3	4	4	0	0	1	0	0	0	0	0	2	0
OTU129	3	22	19	20	3	30	93	100	135	0	3	7	2	17	4	4	3	5	16	8	12	135	5	10	17	40	27	38	14	15	19	1	18	16	35	11	33	53	33	62	11	31	3	8	8	8	1	3	93	72	141	84	38	83	11	33	10	54	205	54	32	14	9	5	11	1	24	8	0	2	14	0	3	53	40	166	43	13	6	10	2	18	4	22	208	16	9	93	94	344	2	223	550	165	419
OTU1290	0	1	5	4	0	4	1	7	16	4	0	1	1	10	4	9	7	0	6	0	6	5	3	6	1	6	1	7	1	0	1	0	0	1	0	2	1	1	3	6	1	2	1	1	0	0	1	0	7	2	3	4	1	10	2	0	0	1	2	5	2	0	2	1	4	0	0	1	0	0	1	0	0	9	8	9	2	7	2	7	0	4	4	8	29	0	0	2	0	4	0	3	12	1	3
OTU1291	0	0	1	0	0	0	0	2	5	1	0	1	0	5	0	3	3	0	3	1	2	13	0	0	3	0	1	0	1	1	0	0	4	0	2	0	6	2	4	13	1	1	0	1	1	0	1	2	2	3	2	0	1	2	0	4	0	0	12	2	9	0	4	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	4	0	0	0	2	1	0	1	15	6	0
OTU1292	1	1	5	8	9	7	1	0	3	5	3	3	5	7	7	6	3	4	3	1	7	2	0	0	3	9	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	8	0	5	1	0	3	1	3	6	12	0	11	0	8	11	0	1	4	1	0	0	1	2	0	0	0	0	6	0	0	9	1	6	15	4	7	1	9	19	1	2	0	0	0	0	0	0	7	0
OTU1293	0	0	4	3	0	1	0	0	0	0	0	0	0	2	0	0	2	0	1	0	1	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	2	2	2	1	0	0	0	0	0	6	0	0	0	1	0	0	0	4	0	0	0	0	0	6	0	0	2	2	0	0	6	1	3	0	0	0	0	0	0	0	0	0	0	0
OTU1294	1	2	5	4	4	5	0	2	1	6	7	0	5	2	0	1	0	1	0	0	0	0	0	0	0	8	18	3	3	1	1	0	5	1	0	2	5	2	7	7	5	11	3	2	0	16	0	4	0	0	1	0	12	1	1	9	0	40	0	39	32	2	0	2	0	2	0	0	0	1	0	0	0	0	9	0	16	3	20	9	5	5	5	1	1	11	2	0	0	0	5	0	0	0	0
OTU1295	9	3	8	15	13	13	4	9	9	10	5	19	5	21	7	10	5	1	25	10	9	13	0	1	17	32	35	10	1	0	1	0	2	1	2	0	0	1	1	1	4	2	23	15	1	12	9	5	11	10	1	17	26	17	12	13	0	14	9	59	65	2	4	2	6	0	0	3	1	0	1	0	0	31	37	0	15	3	15	12	10	11	10	18	19	5	7	1	0	1	0	2	0	27	0
OTU1296	0	0	1	0	0	0	0	0	0	0	0	0	1	3	1	2	0	5	2	2	0	0	9	13	0	0	0	0	2	2	0	3	8	8	3	4	3	2	3	3	2	9	0	0	77	0	0	38	0	1	0	1	0	1	0	1	35	0	3	1	0	25	0	2	0	4	80	2	6	41	5	0	2	1	1	0	0	1	1	0	0	0	0	2	0	1	1	1	0	0	4	0	0	0	0
OTU1297	1	0	1	4	4	2	1	0	0	3	7	0	3	4	3	0	1	2	0	0	0	1	1	10	0	17	14	6	8	2	2	0	7	10	6	0	1	10	4	12	5	25	1	0	3	8	0	9	1	1	2	4	39	1	1	3	0	21	1	58	23	1	0	0	2	0	1	2	3	0	0	0	0	4	35	0	4	9	17	19	4	8	12	6	4	6	2	0	1	10	9	1	0	5	2
OTU1298	0	0	1	0	0	2	0	1	2	1	0	5	0	6	3	6	0	0	0	0	3	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1	2	0	0	4	0	7	5	2	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	4	0	1	3	1	0	0	2	2	0	0	0	0	0	0	0	2	2	0
OTU1299	1	1	4	15	8	5	5	3	5	4	3	24	4	41	4	24	26	0	9	1	17	3	4	9	14	2	1	14	0	1	1	0	0	0	0	0	15	1	3	14	0	9	8	0	0	0	1	0	9	6	5	31	15	15	8	31	0	0	0	1	35	0	11	12	11	0	0	19	0	0	0	0	0	7	0	0	12	2	3	7	8	5	6	10	23	2	6	2	1	0	0	0	0	22	5
OTU13	71	155	293	1211	416	806	806	1057	1572	388	415	196	262	451	119	342	188	316	287	62	178	490	2056	845	173	2130	946	1709	680	558	1395	2763	658	499	1323	495	566	876	710	1288	599	1782	103	140	1744	595	130	729	898	421	1174	2254	1915	2865	1126	1287	3131	2346	1574	2517	1766	452	179	205	307	1853	4482	311	419	539	517	0	4247	964	512	863	977	768	1407	1300	361	1546	779	1558	2810	330	360	633	722	1757	408	821	4506	1398	1939
OTU130	3	6	2	7	6	6	46	59	87	2	0	0	0	3	1	1	0	1	5	0	1	16	1	1	3	35	26	47	0	0	1	1	1	0	4	1	1	3	0	2	0	7	1	3	0	0	1	0	9	9	25	58	52	17	9	8	0	19	34	8	8	1	0	1	2	0	1	1	0	0	1	0	0	16	13	68	4	7	10	7	0	13	2	11	96	9	3	34	30	67	0	41	183	64	78
OTU1300	1	1	5	10	5	15	0	1	5	8	0	1	2	8	7	3	3	1	2	1	3	3	1	0	2	4	1	7	2	0	0	0	2	0	0	0	2	0	0	4	0	1	1	0	2	0	13	1	1	0	0	10	4	13	3	16	0	3	3	1	9	1	2	0	2	0	0	3	0	0	0	0	0	19	2	0	16	2	13	22	5	11	4	28	9	1	10	2	0	3	0	1	0	9	0
OTU1301	0	0	1	5	1	0	0	1	3	1	0	1	1	24	7	9	8	6	3	0	2	2	61	24	2	0	5	3	13	6	22	1	8	20	14	2	12	24	9	15	13	15	2	0	1	0	0	1	4	4	5	6	1	3	0	5	4	6	9	7	0	0	1	0	3	0	0	1	0	0	0	0	0	1	0	0	6	1	0	1	4	3	1	1	16	1	1	0	4	3	0	4	37	10	16
OTU1302	0	3	8	15	4	16	4	5	9	15	5	2	5	2	3	3	2	0	3	1	2	3	0	0	1	8	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	1	0	1	17	6	11	17	11	0	1	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	10	5	19	15	8	11	12	7	5	4	3	3	0	0	0	0	0	4	4
OTU1303	6	4	1	20	2	13	0	1	6	2	4	11	3	8	2	4	2	0	8	9	4	5	0	0	10	15	14	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	10	0	6	34	0	2	1	0	27	13	18	37	3	0	0	13	2	3	0	1	1	3	0	0	0	2	0	0	0	0	16	3	0	1	6	6	13	2	9	5	12	12	4	4	0	3	0	0	0	8	14	0
OTU1304	1	0	2	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	3	0
OTU1305	0	1	1	8	1	2	0	1	3	0	17	5	1	13	12	25	6	0	21	0	23	21	2	0	21	8	4	13	1	2	0	0	2	0	0	4	0	0	0	3	0	0	5	0	5	48	0	0	6	0	0	3	4	9	40	4	0	0	7	3	11	1	3	7	0	1	2	2	0	3	2	0	0	3	4	0	17	7	0	2	4	2	9	2	8	1	1	0	3	1	2	0	0	0	0
OTU1306	0	0	2	6	3	5	0	1	2	3	2	1	1	2	1	3	4	0	1	0	1	1	0	0	1	9	4	11	0	0	0	0	2	0	0	0	1	2	0	0	0	1	0	0	0	1	6	6	0	0	0	10	12	7	4	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	5	1	0	0	0	13	14	0	16	11	26	6	1	3	0	0	2	0	0	0	12	2
OTU1307	0	0	0	4	0	5	0	1	3	5	0	2	1	3	0	9	2	0	0	0	7	6	0	0	2	1	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	3	0	3	7	0	5	0	0	0	0	1	0	2	0	2	0	1	0	0	5	0	0	0	0	0	0	0	0	2	4	2	1	1	4	8	19	9	0	0	0	0	0	0	0	0	0	1
OTU1308	1	2	0	0	0	3	1	1	0	0	1	7	0	5	1	0	4	1	6	12	1	0	0	0	0	8	8	2	0	1	1	0	1	2	0	0	2	0	1	1	0	1	16	5	0	5	3	0	2	7	0	1	1	0	5	1	0	2	5	9	8	0	1	2	2	0	2	0	3	0	0	0	0	2	14	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	2	0
OTU1309	7	2	6	4	11	3	3	3	1	12	13	7	3	23	1	2	4	0	3	1	8	7	0	0	5	17	20	13	0	1	0	0	1	0	0	0	4	2	2	5	3	4	10	7	2	18	4	6	13	3	2	14	41	7	15	8	0	23	4	45	40	2	1	7	1	1	1	1	0	0	2	0	0	14	28	0	10	0	14	6	2	12	9	15	10	4	3	1	0	3	0	0	0	12	3
OTU131	55	17	61	62	100	61	44	29	30	38	44	32	23	106	15	35	25	25	35	13	23	23	9	13	29	247	253	88	30	32	26	7	53	46	22	10	56	59	88	77	50	68	90	85	4	235	11	102	95	21	58	77	513	40	67	181	15	607	68	737	575	5	21	28	37	3	29	14	7	1	8	0	0	131	213	1	151	40	253	135	80	129	106	99	142	72	31	7	36	41	60	14	24	116	8
OTU1310	2	0	3	2	2	0	0	0	3	1	3	0	0	0	2	0	0	0	2	0	1	0	0	0	0	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	3	0	2	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	2	2	3	1	5	3	3	2	0	0	0	0	0	0	0	0	2	0
OTU1312	0	1	0	4	1	0	2	0	3	0	2	1	0	3	0	0	2	0	0	0	1	1	0	0	1	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	2	0	3	3	3	2	0	0	0	0	0	0	0	0	0	0
OTU1313	0	0	0	7	5	1	1	2	0	1	0	6	0	0	2	2	2	0	1	0	2	1	0	0	4	2	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	6	8	0	3	0	0	8	5	11	4	1	0	1	0	9	8	1	1	1	2	0	0	2	0	0	0	0	0	8	2	0	2	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU1314	1	1	0	10	4	3	0	0	3	7	2	5	2	3	0	2	0	0	1	0	3	0	0	0	8	10	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	16	19	0	0	0	0	4	7	0	9	6	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	9	0	0	5	0	1	2	1	5	3	5	6	2	9	1	0	0	0	0	0	0	3
OTU1315	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	24	0	0	0	0	25	2	0	0	0	0	2	5	0	2	25	124	23	149	0	0	0	0	2	9	0	0	2	0	0	38	0	1	0	0	0	0	0	4	307	0	10	0	0	22	0	0	0	215	4	1	356	105	79	0	447	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU1316	0	0	7	17	9	15	0	4	9	17	3	1	18	4	1	3	3	0	0	1	1	1	0	1	0	4	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13	49	0	1	0	0	16	1	10	19	16	0	2	1	1	2	0	3	0	1	0	0	0	0	0	0	0	0	5	0	0	9	5	10	18	8	13	16	33	2	1	13	1	1	0	0	0	0	0	0
OTU1317	3	1	0	1	0	1	1	1	2	0	3	0	1	1	0	2	1	0	1	0	1	0	0	0	0	6	9	0	0	0	0	0	0	1	0	1	2	0	3	2	2	3	4	2	0	7	0	3	1	0	0	2	16	0	0	1	1	8	0	9	16	1	0	2	0	0	0	0	0	0	0	0	0	0	5	0	3	2	10	3	1	0	0	4	2	4	0	0	0	0	1	0	0	0	0
OTU1318	0	0	2	0	1	0	0	1	2	0	0	0	0	9	2	5	3	17	4	0	0	4	214	13	0	1	0	1	3	0	9	4	1	1	5	9	0	2	0	1	3	6	0	3	88	0	0	6	7	0	3	0	1	4	2	1	77	17	0	40	16	27	0	0	7	42	89	5	6	13	0	0	9	2	0	0	1	1	1	1	0	3	1	1	5	0	1	0	2	30	29	20	0	4	0
OTU1319	0	0	0	4	5	1	0	0	10	6	0	1	2	8	2	1	3	0	0	0	16	5	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0	0	20	1	7	5	7	0	1	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	9	1	0	8	5	2	1	1	5	3	12	4	1	3	1	0	0	1	0	0	3	0
